data,sku,cod_filial,filial,unidade,demanda,faturamento,num_transacoes,clientes_unicos
2024-06-13,3075,101042,SHOPPING,KG,5.288,406.64,26,26
2024-06-14,3075,101042,SHOPPING,KG,2.758,212.11,14,14
2024-06-15,3075,101042,SHOPPING,KG,3.3040000000000003,254.06,17,17
2024-06-16,3075,101042,SHOPPING,KG,2.402,184.71,10,10
2024-06-17,3075,101042,SHOPPING,KG,4.266,328.05,21,21
2024-06-18,3075,101042,SHOPPING,KG,2.914,224.1,16,16
2024-06-19,3075,101042,SHOPPING,KG,3.558,273.6,20,20
2024-06-20,3075,101042,SHOPPING,KG,4.187,321.98,20,20
2024-06-21,3075,101042,SHOPPING,KG,3.12,239.95,19,19
2024-06-22,3075,101042,SHOPPING,KG,4.393,337.81,24,24
2024-06-23,3075,101042,SHOPPING,KG,3.394,261.01,13,13
2024-06-24,3075,101042,SHOPPING,KG,2.656,204.24,15,15
2024-06-25,3075,101042,SHOPPING,KG,4.083,313.98,21,21
2024-06-26,3075,101042,SHOPPING,KG,2.388,183.62,14,14
2024-06-27,3075,101042,SHOPPING,KG,4.486,343.34000000000003,17,17
2024-06-28,3075,101042,SHOPPING,KG,4.888,375.87,20,20
2024-06-29,3075,101042,SHOPPING,KG,3.84,293.83,20,20
2024-06-30,3075,101042,SHOPPING,KG,3.25,249.92,15,15
2024-07-01,3075,101042,SHOPPING,KG,5.898,453.54,27,27
2024-07-02,3075,101042,SHOPPING,KG,5.3580000000000005,412.03,26,26
2024-07-03,3075,101042,SHOPPING,KG,4.796,368.82,25,25
2024-07-04,3075,101042,SHOPPING,KG,5.62,432.17,25,25
2024-07-05,3075,101042,SHOPPING,KG,4.394,337.90999999999997,19,19
2024-07-06,3075,101042,SHOPPING,KG,3.38,259.91,14,14
2024-07-07,3075,101042,SHOPPING,KG,1.8780000000000001,144.43,9,9
2024-07-08,3075,101042,SHOPPING,KG,3.806,292.68,18,18
2024-07-09,3075,101042,SHOPPING,KG,5.944,457.08,30,30
2024-07-10,3075,101042,SHOPPING,KG,3.73,286.84,21,21
2024-07-11,3075,101042,SHOPPING,KG,4.89,376.03,21,21
2024-07-12,3075,101042,SHOPPING,KG,3.072,236.23000000000002,14,13
2024-07-13,3075,101042,SHOPPING,KG,3.26,250.68,16,15
2024-07-14,3075,101042,SHOPPING,KG,2.44,187.62,11,11
2024-07-15,3075,101042,SHOPPING,KG,1.596,122.74,6,6
2024-07-16,3075,101042,SHOPPING,KG,1.102,84.74000000000001,6,6
2024-07-17,3075,101042,SHOPPING,KG,0.796,61.21,3,3
2024-07-18,3075,101042,SHOPPING,KG,2.408,185.16,12,12
2024-07-19,3075,101042,SHOPPING,KG,4.816,370.37,23,23
2024-07-20,3075,101042,SHOPPING,KG,2.232,171.64,5,5
2024-07-21,3075,101042,SHOPPING,KG,1.452,111.66,9,9
2024-07-22,3075,101042,SHOPPING,KG,4.308,309.36,17,17
2024-07-23,3075,101042,SHOPPING,KG,4.07,295.73,18,18
2024-07-24,3075,101042,SHOPPING,KG,1.762,126.49,8,8
2024-07-25,3075,101042,SHOPPING,KG,4.4990000000000006,325.39,19,19
2024-07-26,3075,101042,SHOPPING,KG,1.802,134.64,10,10
2024-07-27,3075,101042,SHOPPING,KG,2.288,170.38,13,13
2024-07-28,3075,101042,SHOPPING,KG,0.774,59.52,5,5
2024-07-29,3075,101042,SHOPPING,KG,2.3040000000000003,164.32,8,8
2024-07-30,3075,101042,SHOPPING,KG,1.9540000000000002,139.57,9,9
2024-07-31,3075,101042,SHOPPING,KG,3.395,248.2,17,17
2024-08-01,3075,101042,SHOPPING,KG,4.425,316.87,21,21
2024-08-02,3075,101042,SHOPPING,KG,5.406,395.66,28,28
2024-08-03,3075,101042,SHOPPING,KG,2.8080000000000003,203.15,14,14
2024-08-04,3075,101042,SHOPPING,KG,4.6160000000000005,330.45,17,17
2024-08-05,3075,101042,SHOPPING,KG,4.018,306.39,17,17
2024-08-06,3075,101042,SHOPPING,KG,2.252,173.16,12,12
2024-08-07,3075,101042,SHOPPING,KG,3.788,289.55,20,20
2024-08-08,3075,101042,SHOPPING,KG,3.158,242.85,15,15
2024-08-09,3075,101042,SHOPPING,KG,5.78,444.51,26,26
2024-08-10,3075,101042,SHOPPING,KG,4.176,321.1,23,23
2024-08-11,3075,101042,SHOPPING,KG,3.02,232.26000000000002,14,14
2024-08-12,3075,101042,SHOPPING,KG,4.138,318.23,19,19
2024-08-13,3075,101042,SHOPPING,KG,4.024,309.43,20,20
2024-08-14,3075,101042,SHOPPING,KG,3.666,281.93,14,14
2024-08-15,3075,101042,SHOPPING,KG,3.398,261.32,18,18
2024-08-16,3075,101042,SHOPPING,KG,3.829,293.04,17,17
2024-08-17,3075,101042,SHOPPING,KG,6.304,472.25,21,21
2024-08-18,3075,101042,SHOPPING,KG,1.6720000000000002,128.56,8,8
2024-08-19,3075,101042,SHOPPING,KG,4.442,341.6,19,19
2024-08-20,3075,101042,SHOPPING,KG,3.502,269.32,18,18
2024-08-21,3075,101042,SHOPPING,KG,4.593,353.19,22,22
2024-08-22,3075,101042,SHOPPING,KG,3.44,264.55,16,16
2024-08-23,3075,101042,SHOPPING,KG,2.816,216.56,15,15
2024-08-24,3075,101042,SHOPPING,KG,4.136,318.05,16,15
2024-08-25,3075,101042,SHOPPING,KG,2.534,194.88,12,12
2024-08-26,3075,101042,SHOPPING,KG,2.2720000000000002,174.72,12,12
2024-08-27,3075,101042,SHOPPING,KG,3.58,275.3,16,16
2024-08-28,3075,101042,SHOPPING,KG,2.11,162.26,12,12
2024-08-29,3075,101042,SHOPPING,KG,3.768,289.77,22,22
2024-08-30,3075,101042,SHOPPING,KG,3.818,293.61,20,20
2024-08-31,3075,101042,SHOPPING,KG,4.654,357.88,22,22
2024-09-01,3075,101042,SHOPPING,KG,3.472,266.99,16,16
2024-09-02,3075,101042,SHOPPING,KG,4.593,353.21,20,20
2024-09-03,3075,101042,SHOPPING,KG,3.184,244.85,14,14
2024-09-04,3075,101042,SHOPPING,KG,5.564,427.26,26,26
2024-09-05,3075,101042,SHOPPING,KG,5.268,405.12,26,25
2024-09-06,3075,101042,SHOPPING,KG,3.89,299.14,20,20
2024-09-07,3075,101042,SHOPPING,KG,6.338,487.42,32,32
2024-09-08,3075,101042,SHOPPING,KG,5.1659999999999995,397.28000000000003,22,22
2024-09-09,3075,101042,SHOPPING,KG,6.082,467.72,30,30
2024-09-10,3075,101042,SHOPPING,KG,4.212,323.9,24,24
2024-09-11,3075,101042,SHOPPING,KG,6.046,464.92,34,34
2024-09-12,3075,101042,SHOPPING,KG,4.311,331.53,22,22
2024-09-13,3075,101042,SHOPPING,KG,2.686,206.53,14,14
2024-09-14,3075,101042,SHOPPING,KG,5.3580000000000005,410.8,25,25
2024-09-15,3075,101042,SHOPPING,KG,3.212,247.01,16,16
2024-09-16,3075,101042,SHOPPING,KG,4.765,366.42,27,27
2024-09-17,3075,101042,SHOPPING,KG,4.158,319.72,19,19
2024-09-18,3075,101042,SHOPPING,KG,3.286,252.69,18,18
2024-09-19,3075,101042,SHOPPING,KG,2.64,203.01000000000002,13,13
2024-09-20,3075,101042,SHOPPING,KG,1.8499999999999999,142.27,9,9
2024-09-21,3075,101042,SHOPPING,KG,3.48,267.6,17,17
2024-09-22,3075,101042,SHOPPING,KG,2.072,159.35,9,9
2024-09-23,3075,101042,SHOPPING,KG,2.163,166.32999999999998,12,12
2024-09-24,3075,101042,SHOPPING,KG,2.791,214.64,16,16
2024-09-25,3075,101042,SHOPPING,KG,2.636,202.7,12,12
2024-09-26,3075,101042,SHOPPING,KG,3.8280000000000003,294.38,21,21
2024-09-27,3075,101042,SHOPPING,KG,2.416,185.79000000000002,10,10
2024-09-28,3075,101042,SHOPPING,KG,3.956,304.22,19,19
2024-09-29,3075,101042,SHOPPING,KG,1.216,93.5,6,6
2024-09-30,3075,101042,SHOPPING,KG,3.536,271.94,18,18
2024-10-01,3075,101042,SHOPPING,KG,4.147,318.90999999999997,18,18
2024-10-02,3075,101042,SHOPPING,KG,2.642,203.18,14,14
2024-10-03,3075,101042,SHOPPING,KG,4.51,346.82,26,26
2024-10-04,3075,101042,SHOPPING,KG,4.466,342.8,24,24
2024-10-05,3075,101042,SHOPPING,KG,3.052,234.7,16,16
2024-10-06,3075,101042,SHOPPING,KG,2.924,224.86,16,16
2024-10-07,3075,101042,SHOPPING,KG,3.373,259.39,21,21
2024-10-08,3075,101042,SHOPPING,KG,3.508,267.17,17,17
2024-10-09,3075,101042,SHOPPING,KG,3.639,279.84,15,15
2024-10-10,3075,101042,SHOPPING,KG,3.208,246.7,17,17
2024-10-11,3075,101042,SHOPPING,KG,3.716,285.76,20,20
2024-10-12,3075,101042,SHOPPING,KG,1.592,122.41,6,6
2024-10-13,3075,101042,SHOPPING,KG,1.432,110.12,6,6
2024-10-14,3075,101042,SHOPPING,KG,4.536,348.83,21,20
2024-10-15,3075,101042,SHOPPING,KG,3.562,273.92,16,16
2024-10-16,3075,101042,SHOPPING,KG,2.002,153.95,12,12
2024-10-17,3075,101042,SHOPPING,KG,2.104,161.79,9,9
2024-10-18,3075,101042,SHOPPING,KG,3.692,283.91,15,15
2024-10-19,3075,101042,SHOPPING,KG,2.146,165.02,10,10
2024-10-20,3075,101042,SHOPPING,KG,0.498,38.290000000000006,4,4
2024-10-22,3075,101042,SHOPPING,KG,2.64,203.03,13,13
2024-10-23,3075,101042,SHOPPING,KG,4.292,330.08,15,15
2024-10-24,3075,101042,SHOPPING,KG,1.458,112.13,8,8
2024-10-25,3075,101042,SHOPPING,KG,2.993,230.18,14,14
2024-10-26,3075,101042,SHOPPING,KG,3.654,280.98,18,18
2024-10-27,3075,101042,SHOPPING,KG,2.548,195.95,12,12
2024-10-28,3075,101042,SHOPPING,KG,2.322,178.57,12,12
2024-10-29,3075,101042,SHOPPING,KG,2.25,173.02,10,10
2024-10-30,3075,101042,SHOPPING,KG,3.066,235.77,15,15
2024-10-31,3075,101042,SHOPPING,KG,2.988,229.77,16,16
2024-11-01,3075,101042,SHOPPING,KG,3.136,241.17000000000002,16,16
2024-11-02,3075,101042,SHOPPING,KG,2.3040000000000003,177.18,10,10
2024-11-03,3075,101042,SHOPPING,KG,0.964,74.13,5,5
2024-11-04,3075,101042,SHOPPING,KG,4.62,355.27,22,22
2024-11-05,3075,101042,SHOPPING,KG,2.172,167.03,10,10
2024-11-06,3075,101042,SHOPPING,KG,3.076,236.54,15,15
2024-11-07,3075,101042,SHOPPING,KG,1.8639999999999999,143.34,8,8
2024-11-08,3075,101042,SHOPPING,KG,4.334,333.27,21,21
2024-11-09,3075,101042,SHOPPING,KG,4.3,330.67,20,20
2024-11-10,3075,101042,SHOPPING,KG,0.6699999999999999,51.53,4,4
2024-11-11,3075,101042,SHOPPING,KG,2.21,169.96,13,13
2024-11-12,3075,101042,SHOPPING,KG,1.738,133.67,10,10
2024-11-13,3075,101042,SHOPPING,KG,2.467,189.7,10,10
2024-11-14,3075,101042,SHOPPING,KG,2.744,211.0,11,11
2024-11-15,3075,101042,SHOPPING,KG,3.44,264.55,15,15
2024-11-16,3075,101042,SHOPPING,KG,4.831,371.48,21,21
2024-11-17,3075,101042,SHOPPING,KG,1.47,113.05000000000001,6,6
2024-11-18,3075,101042,SHOPPING,KG,3.664,249.13,14,14
2024-11-19,3075,101042,SHOPPING,KG,5.55,390.93,21,21
2024-11-20,3075,101042,SHOPPING,KG,4.588,313.78000000000003,14,14
2024-11-21,3075,101042,SHOPPING,KG,3.826,268.2,15,15
2024-11-22,3075,101042,SHOPPING,KG,4.8,323.35,17,17
2024-11-23,3075,101042,SHOPPING,KG,4.39,307.02,19,19
2024-11-24,3075,101042,SHOPPING,KG,2.464,170.65,10,10
2024-11-25,3075,101042,SHOPPING,KG,2.843,218.65,15,15
2024-11-26,3075,101042,SHOPPING,KG,1.266,97.35000000000001,7,7
2024-11-27,3075,101042,SHOPPING,KG,2.128,163.65,10,10
2024-11-28,3075,101042,SHOPPING,KG,2.596,199.62,11,11
2024-11-29,3075,101042,SHOPPING,KG,3.29,253.0,18,18
2024-11-30,3075,101042,SHOPPING,KG,3.5140000000000002,270.22,16,16
2024-01-02,3407,101032,RUA,KG,2.436,219.01,14,14
2024-01-03,3407,101032,RUA,KG,2.347,211.0,14,14
2024-01-04,3407,101032,RUA,KG,4.038,363.05,22,22
2024-01-05,3407,101032,RUA,KG,2.138,192.22,11,11
2024-01-06,3407,101032,RUA,KG,1.9420000000000002,174.58,12,12
2024-01-08,3407,101032,RUA,KG,1.278,114.9,7,7
2024-01-09,3407,101032,RUA,KG,1.634,146.91,14,14
2024-01-10,3407,101032,RUA,KG,1.992,179.08,13,13
2024-01-11,3407,101032,RUA,KG,1.86,167.21,9,9
2024-01-12,3407,101032,RUA,KG,2.85,256.21999999999997,14,14
2024-01-13,3407,101032,RUA,KG,1.0739999999999998,96.54,7,7
2024-01-15,3407,101032,RUA,KG,1.46,123.97999999999999,8,8
2024-01-16,3407,101032,RUA,KG,1.849,156.99,10,10
2024-01-17,3407,101032,RUA,KG,2.36,200.37,14,14
2024-01-18,3407,101032,RUA,KG,2.974,252.5,16,16
2024-01-19,3407,101032,RUA,KG,2.124,180.35,14,14
2024-01-22,3407,101032,RUA,KG,4.29,364.22,25,25
2024-01-23,3407,101032,RUA,KG,2.6,220.76,12,12
2024-01-24,3407,101032,RUA,KG,2.868,243.51,18,18
2024-01-25,3407,101032,RUA,KG,2.9619999999999997,251.48,15,15
2024-01-26,3407,101032,RUA,KG,1.297,110.12,10,10
2024-01-27,3407,101032,RUA,KG,3.342,283.74,20,20
2024-01-29,3407,101032,RUA,KG,1.955,165.98000000000002,14,14
2024-01-30,3407,101032,RUA,KG,2.838,240.95,17,17
2024-01-31,3407,101032,RUA,KG,4.148,352.15,19,19
2024-02-01,3407,101032,RUA,KG,4.232,338.4,24,24
2024-02-02,3407,101032,RUA,KG,4.979,398.17,32,32
2024-02-03,3407,101032,RUA,KG,3.557,284.36,23,22
2024-02-05,3407,101032,RUA,KG,3.725,297.86,20,20
2024-02-06,3407,101032,RUA,KG,4.027,322.03,27,27
2024-02-07,3407,101032,RUA,KG,3.735,298.7,25,25
2024-02-08,3407,101032,RUA,KG,3.937,315.48,25,25
2024-02-09,3407,101032,RUA,KG,5.776,461.8,31,31
2024-02-10,3407,101032,RUA,KG,2.087,166.81,12,12
2024-02-15,3407,101032,RUA,KG,3.8810000000000002,310.31,19,19
2024-02-16,3407,101032,RUA,KG,3.263,260.95,21,21
2024-02-17,3407,101032,RUA,KG,3.3970000000000002,271.61,18,18
2024-02-19,3407,101032,RUA,KG,3.046,243.62,17,17
2024-02-20,3407,101032,RUA,KG,4.118,329.3,27,27
2024-02-21,3407,101032,RUA,KG,3.286,262.75,22,22
2024-02-22,3407,101032,RUA,KG,5.133,410.40000000000003,32,32
2024-02-23,3407,101032,RUA,KG,5.091,407.12,27,27
2024-02-24,3407,101032,RUA,KG,2.562,205.61,15,15
2024-02-26,3407,101032,RUA,KG,5.311,424.64,26,26
2024-02-27,3407,101032,RUA,KG,4.306,344.35,22,22
2024-02-28,3407,101032,RUA,KG,4.312,344.86,24,24
2024-02-29,3407,101032,RUA,KG,4.338,346.86,22,22
2024-03-01,3407,101032,RUA,KG,3.512,280.83,21,21
2024-03-02,3407,101032,RUA,KG,4.5200000000000005,361.37,25,24
2024-03-04,3407,101032,RUA,KG,3.026,241.98,19,19
2024-03-05,3407,101032,RUA,KG,4.954,396.07,26,26
2024-03-06,3407,101032,RUA,KG,2.719,217.41,16,16
2024-03-07,3407,101032,RUA,KG,3.727,298.0,24,24
2024-03-08,3407,101032,RUA,KG,2.645,211.51,16,16
2024-03-09,3407,101032,RUA,KG,3.539,282.96,23,23
2024-03-11,3407,101032,RUA,KG,3.315,265.18,18,18
2024-03-12,3407,101032,RUA,KG,3.971,347.51,24,24
2024-03-13,3407,101032,RUA,KG,1.055,92.32,6,6
2024-03-14,3407,101032,RUA,KG,1.452,127.07,11,11
2024-03-15,3407,101032,RUA,KG,1.854,162.25,14,14
2024-03-16,3407,101032,RUA,KG,2.295,200.84,15,15
2024-03-18,3407,101032,RUA,KG,2.797,244.79,23,23
2024-03-19,3407,101032,RUA,KG,3.048,266.73,12,12
2024-03-20,3407,101032,RUA,KG,3.054,267.27,18,18
2024-03-21,3407,101032,RUA,KG,3.18,278.28,17,17
2024-03-22,3407,101032,RUA,KG,0.845,73.95,5,5
2024-03-23,3407,101032,RUA,KG,2.758,241.35,15,15
2024-03-25,3407,101032,RUA,KG,3.6,315.03,18,18
2024-03-26,3407,101032,RUA,KG,2.3129999999999997,202.41,14,14
2024-03-27,3407,101032,RUA,KG,3.253,284.65999999999997,21,21
2024-03-28,3407,101032,RUA,KG,2.964,259.36,14,13
2024-03-30,3407,101032,RUA,KG,3.1790000000000003,278.19,21,21
2024-04-01,3407,101032,RUA,KG,2.376,207.93,15,15
2024-04-02,3407,101032,RUA,KG,2.803,245.29,10,10
2024-04-03,3407,101032,RUA,KG,3.231,282.75,17,17
2024-04-04,3407,101032,RUA,KG,3.218,281.62,20,20
2024-04-05,3407,101032,RUA,KG,3.594,314.53,20,20
2024-04-06,3407,101032,RUA,KG,2.19,191.66,15,15
2024-04-08,3407,101032,RUA,KG,3.145,275.21999999999997,17,17
2024-04-09,3407,101032,RUA,KG,2.707,236.9,17,17
2024-04-10,3407,101032,RUA,KG,5.685,497.5,31,31
2024-04-11,3407,101032,RUA,KG,2.768,242.24,16,16
2024-04-12,3407,101032,RUA,KG,3.886,340.07,21,21
2024-04-13,3407,101032,RUA,KG,2.499,218.68,13,13
2024-04-15,3407,101032,RUA,KG,2.143,187.53,11,11
2024-04-16,3407,101032,RUA,KG,3.56,311.53000000000003,19,19
2024-04-17,3407,101032,RUA,KG,2.575,225.34,15,15
2024-04-18,3407,101032,RUA,KG,2.6790000000000003,234.46,19,19
2024-04-19,3407,101032,RUA,KG,4.626,404.81,20,20
2024-04-20,3407,101032,RUA,KG,2.146,187.8,15,15
2024-04-22,3407,101032,RUA,KG,2.036,178.16,13,13
2024-04-24,3407,101032,RUA,KG,4.569,399.84,27,27
2024-04-25,3407,101032,RUA,KG,1.076,94.16,7,7
2024-04-26,3407,101032,RUA,KG,3.507,306.9,17,17
2024-04-27,3407,101032,RUA,KG,3.486,305.07,21,21
2024-04-29,3407,101032,RUA,KG,3.533,309.17,21,21
2024-04-30,3407,101032,RUA,KG,4.22,369.3,27,27
2024-05-02,3407,101032,RUA,KG,9.572,837.66,53,53
2024-05-03,3407,101032,RUA,KG,6.288,550.26,35,35
2024-05-04,3407,101032,RUA,KG,4.527,396.17,26,26
2024-05-06,3407,101032,RUA,KG,3.0549999999999997,267.33,12,12
2024-05-07,3407,101032,RUA,KG,6.16,539.09,33,33
2024-05-08,3407,101032,RUA,KG,6.053,529.71,32,32
2024-05-09,3407,101032,RUA,KG,6.608,578.28,39,39
2024-05-10,3407,101032,RUA,KG,7.2219999999999995,631.98,39,39
2024-05-11,3407,101032,RUA,KG,5.1290000000000004,448.84,30,30
2024-05-13,3407,101032,RUA,KG,4.782,418.46999999999997,26,26
2024-05-14,3407,101032,RUA,KG,4.751,415.75,28,28
2024-05-15,3407,101032,RUA,KG,5.511,482.28000000000003,35,35
2024-05-16,3407,101032,RUA,KG,4.961,434.14,25,25
2024-05-17,3407,101032,RUA,KG,5.723,500.83,31,31
2024-05-18,3407,101032,RUA,KG,6.099,532.26,37,37
2024-05-20,3407,101032,RUA,KG,3.8320000000000003,335.35,21,21
2024-05-21,3407,101032,RUA,KG,4.284,374.89,23,23
2024-05-22,3407,101032,RUA,KG,2.477,216.76,14,14
2024-05-23,3407,101032,RUA,KG,3.241,283.6,17,17
2024-05-24,3407,101032,RUA,KG,2.453,214.67,13,13
2024-05-25,3407,101032,RUA,KG,2.173,190.16,14,14
2024-05-27,3407,101032,RUA,KG,2.63,230.15,20,20
2024-05-28,3407,101032,RUA,KG,4.352,380.83,21,21
2024-05-29,3407,101032,RUA,KG,4.131,361.52,24,24
2024-05-31,3407,101032,RUA,KG,5.85,511.94,32,32
2024-06-01,3407,101032,RUA,KG,3.777,330.53,22,22
2024-06-03,3407,101032,RUA,KG,7.374,645.29,35,35
2024-06-04,3407,101032,RUA,KG,4.737,414.52,27,27
2024-06-05,3407,101032,RUA,KG,4.407,396.21,29,29
2024-06-06,3407,101032,RUA,KG,4.351,391.17,27,27
2024-06-07,3407,101032,RUA,KG,4.4719999999999995,402.03000000000003,23,23
2024-06-08,3407,101032,RUA,KG,3.124,280.83,20,20
2024-06-10,3407,101032,RUA,KG,3.138,282.12,20,20
2024-06-11,3407,101032,RUA,KG,3.469,311.87,22,22
2024-06-12,3407,101032,RUA,KG,4.172,375.09,26,26
2024-06-13,3407,101032,RUA,KG,3.086,277.42,21,21
2024-06-14,3407,101032,RUA,KG,5.302,476.66,35,35
2024-06-15,3407,101032,RUA,KG,3.859,346.93,24,24
2024-06-17,3407,101032,RUA,KG,7.29,655.4,32,32
2024-06-18,3407,101032,RUA,KG,5.996,539.04,32,32
2024-06-19,3407,101032,RUA,KG,4.896,440.15000000000003,28,28
2024-06-20,3407,101032,RUA,KG,5.396,485.11,31,30
2024-06-21,3407,101032,RUA,KG,4.047,363.77,26,26
2024-06-22,3407,101032,RUA,KG,4.231,380.39,21,21
2024-06-24,3407,101032,RUA,KG,4.769,476.45,28,28
2024-06-25,3407,101032,RUA,KG,3.787,378.33,21,21
2024-06-26,3407,101032,RUA,KG,3.217,321.4,16,16
2024-06-27,3407,101032,RUA,KG,2.607,260.45,14,14
2024-06-28,3407,101032,RUA,KG,2.9619999999999997,295.90999999999997,18,18
2024-06-29,3407,101032,RUA,KG,1.922,192.0,12,12
2024-07-01,3407,101032,RUA,KG,4.596,459.15999999999997,28,28
2024-07-02,3407,101032,RUA,KG,4.847,483.57,30,30
2024-07-03,3407,101032,RUA,KG,4.916,491.09,32,32
2024-07-04,3407,101032,RUA,KG,3.018,301.52,18,18
2024-07-05,3407,101032,RUA,KG,4.078,407.42,21,21
2024-07-06,3407,101032,RUA,KG,2.614,261.14,16,16
2024-07-08,3407,101032,RUA,KG,3.09,308.71,18,18
2024-07-09,3407,101032,RUA,KG,3.5140000000000002,351.04,15,15
2024-07-10,3407,101032,RUA,KG,3.0820000000000003,307.88,20,20
2024-07-11,3407,101032,RUA,KG,4.101,409.69,23,23
2024-07-12,3407,101032,RUA,KG,2.194,219.18,11,11
2024-07-13,3407,101032,RUA,KG,1.957,195.51,13,13
2024-07-15,3407,101032,RUA,KG,3.748,374.43,21,21
2024-07-16,3407,101032,RUA,KG,2.0300000000000002,202.79999999999998,16,16
2024-07-17,3407,101032,RUA,KG,4.028,402.41,21,21
2024-07-18,3407,101032,RUA,KG,1.066,106.49,9,9
2024-07-19,3407,101032,RUA,KG,3.094,309.09999999999997,21,21
2024-07-20,3407,101032,RUA,KG,2.236,223.38,14,14
2024-07-22,3407,101032,RUA,KG,2.154,258.28,12,12
2024-07-23,3407,101032,RUA,KG,3.207,384.52,17,17
2024-07-24,3407,101032,RUA,KG,2.02,242.18,11,11
2024-07-25,3407,101032,RUA,KG,3.7,443.62,22,22
2024-07-26,3407,101032,RUA,KG,5.279,632.96,32,32
2024-07-27,3407,101032,RUA,KG,2.089,250.48,18,18
2024-07-29,3407,101032,RUA,KG,4.71,564.74,30,30
2024-07-30,3407,101032,RUA,KG,1.752,210.05,10,10
2024-07-31,3407,101032,RUA,KG,4.975,596.51,27,27
2024-08-01,3407,101032,RUA,KG,1.85,221.81,12,12
2024-08-02,3407,101032,RUA,KG,4.352,521.82,20,20
2024-08-03,3407,101032,RUA,KG,4.123,494.36,30,30
2024-08-05,3407,101032,RUA,KG,6.362,762.83,43,43
2024-08-06,3407,101032,RUA,KG,7.994,958.52,52,52
2024-08-07,3407,101032,RUA,KG,5.204,623.96,34,34
2024-08-08,3407,101032,RUA,KG,3.01,360.89,19,19
2024-08-09,3407,101032,RUA,KG,3.725,446.64,24,24
2024-08-10,3407,101032,RUA,KG,2.308,276.71999999999997,17,17
2024-08-12,3407,101032,RUA,KG,4.196,503.1,25,25
2024-08-13,3407,101032,RUA,KG,3.286,394.0,21,21
2024-08-14,3407,101032,RUA,KG,3.414,409.34999999999997,20,20
2024-08-15,3407,101032,RUA,KG,3.472,416.27,18,18
2024-08-16,3407,101032,RUA,KG,3.366,403.59,17,17
2024-08-17,3407,101032,RUA,KG,3.15,377.68,20,20
2024-08-19,3407,101032,RUA,KG,2.744,329.0,17,17
2024-08-20,3407,101032,RUA,KG,0.943,113.07000000000001,6,6
2024-08-21,3407,101032,RUA,KG,0.8220000000000001,98.56,7,7
2024-08-22,3407,101032,RUA,KG,3.866,463.55,16,16
2024-08-23,3407,101032,RUA,KG,1.49,178.65,11,11
2024-08-24,3407,101032,RUA,KG,2.164,259.26,15,15
2024-08-26,3407,101032,RUA,KG,2.738,322.97,19,19
2024-08-27,3407,101032,RUA,KG,2.09,250.6,12,12
2024-08-28,3407,101032,RUA,KG,5.716,685.35,33,33
2024-08-29,3407,101032,RUA,KG,3.576,428.78,17,17
2024-08-30,3407,101032,RUA,KG,3.174,380.55,24,24
2024-08-31,3407,101032,RUA,KG,2.944,352.98,17,17
2024-09-02,3407,101032,RUA,KG,6.632,759.29,33,33
2024-09-03,3407,101032,RUA,KG,3.352,390.97,20,20
2024-09-04,3407,101032,RUA,KG,5.249,609.7,32,32
2024-09-05,3407,101032,RUA,KG,5.385,620.75,25,25
2024-09-06,3407,101032,RUA,KG,3.839,445.94,21,21
2024-09-09,3407,101032,RUA,KG,4.449,533.46,24,23
2024-09-10,3407,101032,RUA,KG,2.716,325.65,17,17
2024-09-11,3407,101032,RUA,KG,4.429,531.08,23,23
2024-09-12,3407,101032,RUA,KG,2.278,273.15,16,16
2024-09-13,3407,101032,RUA,KG,2.216,265.69,12,12
2024-09-14,3407,101032,RUA,KG,1.322,158.51,9,9
2024-09-16,3407,101032,RUA,KG,2.819,338.01,11,11
2024-09-17,3407,101032,RUA,KG,2.528,303.12,15,15
2024-09-18,3407,101032,RUA,KG,3.414,409.34,19,19
2024-09-19,3407,101032,RUA,KG,2.312,277.22,14,14
2024-09-20,3407,101032,RUA,KG,2.564,307.43,15,15
2024-09-21,3407,101032,RUA,KG,1.1179999999999999,134.05,5,5
2024-09-23,3407,101032,RUA,KG,2.124,254.68,15,15
2024-09-24,3407,101032,RUA,KG,2.613,313.3,15,15
2024-09-25,3407,101032,RUA,KG,1.418,170.03,9,9
2024-09-26,3407,101032,RUA,KG,2.394,287.04,14,14
2024-09-27,3407,101032,RUA,KG,1.8940000000000001,227.1,14,14
2024-09-28,3407,101032,RUA,KG,2.871,344.25,18,18
2024-09-30,3407,101032,RUA,KG,2.232,267.62,17,17
2024-10-01,3407,101032,RUA,KG,2.738,328.29,16,16
2024-10-02,3407,101032,RUA,KG,2.4419999999999997,292.79,15,15
2024-10-03,3407,101032,RUA,KG,4.1899999999999995,502.39,23,23
2024-10-04,3407,101032,RUA,KG,3.108,372.64,17,17
2024-10-05,3407,101032,RUA,KG,2.305,276.38,16,16
2024-10-07,3407,101032,RUA,KG,2.003,240.17000000000002,13,13
2024-10-08,3407,101032,RUA,KG,3.266,391.6,20,20
2024-10-09,3407,101032,RUA,KG,2.36,282.96999999999997,16,16
2024-10-10,3407,101032,RUA,KG,3.0140000000000002,361.38,18,18
2024-10-11,3407,101032,RUA,KG,2.052,246.04,12,12
2024-10-12,3407,101032,RUA,KG,1.284,153.96,8,8
2024-10-14,3407,101032,RUA,KG,1.87,224.21,15,15
2024-10-15,3407,101032,RUA,KG,2.296,275.29,11,11
2024-10-16,3407,101032,RUA,KG,3.912,469.03,22,22
